Peptide ID	Basal1	Basal2	Basal3	Basal4	Insulin1	Insulin2	Insulin3	Insulin4
Q7TQI3_peptide1	10616591.38	10847438.38	8706918.25	6701798.5	8394965.25	14716387	6765607.375	5656680.75
P38532_peptide1	2248638.25	2665964	1915992.875	1581265.5	1938808.875	1306062.563	681626	583202.1875
P38532_peptide2	18514786	23170684.5	22549037	16588793.5	18724571	15946852.5	22060298.5	15741872.06
Q6PNC0_peptide1	2142944.125	575697.1875	720526.0625	144767.6406	793747.5	1925514.313	1432454.344	513273.7813
Q9D2D7_peptide1	11131277	11829264	10901460	9014114	12445560	8846250	8563212	4720031.5
Q64127_peptide1	2262663.5	NA	NA	NA	2680582.75	NA	NA	NA
O35691_peptide1	255871168	151952089.3	73234013.44	75975128.41	77850384	73496702.06	55508757.66	42827087.22
O88569-3; O88569_peptide1	20052562	6585538	NA	16278475	11246079	7354739	15186184	10947033
Q6NS46_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q9R1C7_peptide1	6323869.5	6928743	8668814.75	4577617	6919664.375	5957102.563	3454200.75	3568586.75
A2AJ15_peptide1	4881186.5	7716431	5591512	6137441	5574365.5	6104925	4546134	4612145
P60710; P63260_peptide1	14684240	19390577.5	11264747.13	9873336	13539665.5	12517159.63	8389987.75	6951843.563
P56480_peptide1	NA	NA	229682.3906	237680.6406	864590.625	344794.6563	305643.625	288783.125
A2AG58_peptide1	8710665.25	7059814.25	4669936.875	4405074.875	6426311	7114512.5	5072149.75	4128764.25
P19096_peptide1	1433858.625	1340023.75	1443107.125	879122.875	2568880.25	1978138.875	1133462.375	635782.5
P09103_peptide1	928644.1875	1000123.25	319524.75	418011.875	552309.1875	NA	352670.6563	304353.9688
Q60865_peptide1	14473408	14402174	13296740	9976185	13921806	13770719	10594292	8015390
Q3U182_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q3U182_peptide2	1218835.75	1826956.625	1364931.875	1536694	2040410.375	1641796	1577179.375	1653193.25
Q3U182_peptide3	NA	NA	272819.2188	NA	3350834.5	2555837.75	1618894	1738696.875
G5E870_peptide1	3847183.25	5161245.5	12384123.5	2963748.25	3123251.75	4515334	8300443.5	6448357.25
P35762_peptide1	26188159.5	37067096.88	22473742.5	31252691.5	43155628.5	21132139	20427704.25	16441146
Q9CQJ6_peptide1	1737062.75	NA	1247773.625	NA	NA	NA	917100.5	769214.75
P04627_peptide1	18808807	20141614	15309837	13101359	21802827	23030778	15749200	12311392.5
Q9D771_peptide1	803200.0625	539944.75	380752.4688	300623.5625	614497.3125	630911.3125	685563.625	443504.125
P54822_peptide1	1983180	2446430.25	1013428.438	834282.3125	2107336.25	1912904.375	NA	NA
P61205_peptide1	7185151	12713671	11295558	9038845.5	14193526	12945819.5	8405470.75	7186343.5
O70551_peptide1	27194317	18602111.19	7665621.5	7089397.75	23248402.25	15937377.5	4693570.5	6478351.625
P70398_peptide1	3681840.25	5899704	4794933	5444465.125	4433740.75	5034111.875	4096924.688	2827642.688
Q8C0T5_peptide2	7637841.625	7207908.875	5477740.125	4653429.813	4587806.375	5317902.813	2756412	2630431.219
Q8C9H6_peptide1	7183170.5	6543874.5	4999020	3633025.25	6269810.5	6173519	4131335	3072710.25
P35831_peptide1	29179152.44	37744260.84	38747376.5	33545329	43392415.25	40918644.25	37285159.5	26689189.5
Q91Z38_peptide1	18775819	26433501	25670092	21819616	19426534	24663278	19948239	18215695
P30415_peptide1	NA	3984062	3252745.5	3123369.25	8394772	4318920	2809803.25	6505574.75
Q8BX17_peptide1	10303170	9435985	6777297	6106999.5	8828830	7682137	6774887	5659359
Q5SX79_peptide1	2932718.813	2342203.125	2047388.875	1671495.875	2887554.5	1167714.625	1281765.438	1131739.438
Q64318_peptide2	1748836.25	5915331.5	1043967.688	NA	1197045.5	1239219.625	707331.75	525631.5
P20152_peptide1	35299292	27937958	23173862	21246112	23506208	20935984	16758651	14609181
P20152_peptide2	NA	81214624	61822472	51852368	70017432	55126888	39772888	33540394
Q9JJC9_peptide1	1721650.75	2103653	1097787.75	2590833	1824470.125	2344490.5	1984231.375	1605133.375
Q5I012_peptide1	45872608	35118852	26355182	22396271	35589301	30386610	25032603	20079377
B1AY13_peptide1	2436550.75	2983384.875	603894.0625	1807298.125	3158613	1097487.125	783792.9375	530882.4375
B1AY13_peptide2	7264920	6602611.5	5514176.5	3888170.5	9491985.375	1283565.875	6308001.063	4346743
Q8BGS0-2_peptide1	4616681	NA	NA	NA	NA	NA	NA	NA
Q8BGS0-2_peptide2	129192150	18585182	9297853.25	4805520	19476065.5	17761130.5	4168625.5	3808077.5
Q62311_peptide1	5294025	6524455	4828643.5	3718585	3483784	4179571.25	3274307.75	2854776.5
Q62311_peptide2	7392422	7335850	6232071.5	5025791.5	5923488	8130593.5	6267595.5	5143431.5
Q9DCB1; Q9DCB1-3_peptide1	4559598	5107076.5	3396623	3152908	4525373	4970267.5	3543542.75	3056221.75
Q811S7_peptide1	1653659.375	2089096.25	2111222.75	1806182.75	NA	1737975.875	951677.375	608922.0625
Q91ZU6_peptide1	12376083.5	8807810.75	6735020	5136852.75	9462741	9036923.75	8298505.25	4952767.5
Q8BH64_peptide1	NA	1136710.375	NA	893097.125	535963.4375	NA	898628.6875	917850.5625
Q3TLD5_peptide1	8807350	1353421	1736885.625	NA	7243354.5	2722387.813	1554413.375	NA
O70551_peptide2	51461184	52515770.5	40859318.5	34124806.5	43181132.5	47118006.5	35115313.25	32517714.75
O70551_peptide3	18397359.25	16407917.5	6457385.5	4590186.188	9743896.375	13846218.75	4071805.75	3665179.125
Q9ESX5_peptide1	NA	10706828	6567307	2903687	NA	10221521	6023285.5	2876554.75
Q61214_peptide1	5133625	6741369	4452762.75	1350195.375	3343622.625	3178697	1133065.875	1355177
Q8K2I9_peptide1	5787220.25	5249918.75	3668011.25	2491351.25	5423415	5213345.25	2256371.25	2931452.813
Q9QZQ1_peptide1	19287496	15775269	15891547	14454763	19151894	16394687	15476285	13832304
Q9QYC0_peptide1	312941172	183738392	133244804	141923824	233880228	164703404	119037748	105317004
Q8C1D8_peptide1	66102176	34388784	14538701	15258589	38070112	33575040	20776628	14498734
P35564_peptide1	311825750.4	210912365.3	174673782.8	158768302.9	285851435.6	174645381.3	167179845.9	149699651.4
P35564_peptide2	2061114194	1190077820	999191405.6	759748806.3	1655648779	1116934912	1091895714	819556616.4
Q6A065_peptide2	5125367	4562385.5	845350.3125	583580.125	3535892.5	3429914.25	640181.25	395817
Q9ESC8_peptide2	14991592.5	9838014.25	9785002.75	429688.5	2688586.75	9485026.125	3438144.5	313377.8125
Q91YD3_peptide3	9143794.5	4873586.75	7136312	2430590.5	7862049	6603384.5	6969337.75	5149250.5
Q8JZX4_peptide1	4525176.125	4964950.125	4474897.375	3700021.625	4525331.875	4593971.375	3655246.375	3033282.938
Q91VJ4_peptide1	1687765.75	2282431	1598089.375	776348.375	1694916	2279775.5	1333318.625	685930.9375
A2A690_peptide1	6097005.25	2444383.25	645434.5	664827.875	659127.75	4563919.938	NA	3864636.25
P60335_peptide1	12281093.5	11812422	4819749.75	3968673.625	10306694.5	11039879.5	4803793.75	2017208.813
P60335_peptide2	127226648.4	117782794.2	98405197	88240039.98	147592315.8	135686129.4	102998614	89275919.48
P40201_peptide1	9365505.5	NA	NA	NA	727923.1875	NA	NA	NA
Q99JP4_peptide1	15426464.38	13756249.38	12117133	8894717.625	12700599.25	14016469.25	12109529.13	6683563.5
Q8VDD5_peptide1	1230468.5	1907269	1916211	1574362.875	1377125.75	1490696.75	1202787	NA
Q8CGK3_peptide1	2426229	2771927.25	NA	2191806.5	3380537	3003735.25	NA	1642808.5
Q9WV92-7; Q9WV92-3_peptide1	99140834	104777264	77548148	92672396	63321191	55287015	52018760	38876668
P05213; P68373_peptide1	1243262.125	1155480.625	1457345.5	873325	1118436	999993.3125	938102.4375	597154.5
P51881_peptide1	841390.75	955027.375	1082009.25	899988.5625	1027899.688	1212806	918504.3125	835406
Q9Z1M8_peptide1	NA	2031824.375	174841.6094	232138.5938	NA	431697.375	NA	151216.0625
Q61879_peptide1	297207977	217965337.9	181802746	124703672.9	242188737	215917434.6	149890555.9	121413160.9
Q61879_peptide2	44528511	47741186	21564636	14163213.5	34969898	37191886	20995449.5	14170395.5
Q8BVI5_peptide1	930180.3125	549071.625	648968.1875	589407.1875	2762797.5	2263824	1387047.25	1378583
Q9R1X4_peptide1	2461015.5	1455531.625	843522.4375	517219.5	NA	NA	422335.625	NA
P70178_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
P70178_peptide2	1592027	NA	801636.9375	1054003.625	NA	1536033.375	NA	528856.625
Q60875_peptide1	50371959.75	61648634.25	55314225.5	23741182.63	64249460.25	61053582	23828280	24337963
Q60875_peptide2	2174811.25	2344804.25	1688600.375	NA	1618820.875	2477947.75	852665.375	NA
Q61532_peptide1	NA	485992.9688	423584.9688	NA	6094879.5	7040481.625	6195539.5	3396682.75
Q9CX84_peptide1	3697338.188	2728582.781	1219697.75	NA	3812170.875	2742277.75	2763012.375	2395790.063
Q8R3S6_peptide1	1927211.375	NA	1479711	1139374.375	NA	NA	1480693.375	792717.9375
Q80TN7_peptide1	1315710.875	1617014.25	NA	NA	1483262.875	1249207.5	NA	NA
Q00731-6_peptide1	9740495.5	7030658.5	1577602.125	2106546	11530711.25	8671690.875	1911455.625	3471513.938
A2AWA9_peptide1	32753670	23869936	23384462	17471220	27402292	25988260	20229244	13904685
P70452_peptide1	363618121.3	288762290.9	198376565.6	171231524.5	317708926.9	266483959.6	170945296.8	118522139.2
Q80WJ7_peptide1	2199893.25	2156788.75	1881383.375	1385178.5	2245846	2107431.75	1472321.25	1021767.75
P17809_peptide1	4584238	4499146	4693188.5	3406057.25	6937295	4950311.5	4962885.5	2994371.75
Q8C7E9_peptide1	20273180.5	18547378.25	17628421.5	15324803	19255213	17865284.25	14839887.75	12861873.25
Q8CCN5_peptide1	1653213.625	1370981.125	915445.625	NA	3625585.5	3356074.25	2425717.25	1943058
Q8R5A3_peptide1	45285108	26542235	28494100	22128715	26551588	22535182	16339483	13380084.5
P51174_peptide1	NA	1023785.563	NA	681825.875	935046.125	2353810	773147.1875	657394.25
Q99KI0_peptide1	NA	2374737.75	2706701.25	2872164	881405.125	2740151.75	2481079.25	2464130
Q9EQ20_peptide1	1407832.5	2018033.375	1101772	1193914.875	1130193.375	1473539.375	1227704.875	969148.6875
P19096_peptide2	1478757.875	NA	NA	NA	2116285.25	1497603.75	1967162.625	1750600.5
Q3UHC7_peptide1	4460646.75	3950288.625	1886549.625	1515797.75	17518076	16808460	13531785	12466160
Q9QXZ0_peptide1	12237022.75	11703479	2880720.75	2351255.5	8829412.25	2271263.25	2415259.813	1349931.75
Q6A065_peptide3	8926474	11044014.75	8125188	7516941.313	8529211.438	6652683.5	7761299.375	3487068.25
Q8BXJ2-2_peptide1	NA	1142281.25	1129395.25	197706.9844	NA	506613.4063	1014110.813	NA
Q7TQH0_peptide1	189447864	175930256	217233640	69445596	179080912	151873648	151244200	44970790
Q62318_peptide1	1462463.25	2476610.75	1511569.25	1359631.125	NA	NA	1113512.875	NA
P70290_peptide3	NA	2534739.5	NA	2247407.25	2411031	1188476.375	2260067.25	2329385.75
Q8C6B2_peptide1	641425.6875	729889.625	1086961.75	77962.55469	897802.375	1618001.375	1060784.5	77336.28125
O88477_peptide1	325392495.5	262787362.8	218086864	174986644.5	302220656	248394285.4	193270839.9	155439628.2
Q3TFK5_peptide1	2646305.5	2861450.25	858145.9375	NA	1938709.625	2554137.75	NA	NA
Q8VBX6_peptide1	NA	NA	NA	NA	1712969.875	4956854	1535486	1045847.938
Q8VBX6_peptide2	NA	1321901.75	3310739.25	2127941.75	NA	2987217.75	4190796.75	1338912.125
Q91ZJ0_peptide1	2411306.75	2329254	1994145.5	NA	4339397.5	2039355.5	2318410.75	1847094.125
Q8CDN6_peptide1	17556593	15752197.5	11532996	9671883	16739112.5	15773089	10536850	9419648.75
Q505F5_peptide1	81506497	57047349	58791575	44891535.5	104211290	97525030	68539466	57419770
E9Q7D5_peptide1	NA	NA	476104.9063	NA	7166575.75	3644372.25	3513407.5	2654545
O70374_peptide1	7871945.25	5703378.75	5286925.75	3902460	6356740.625	4660562.375	4215437	3344903.75
Q922D4_peptide1	1965213.375	1181873.25	980675.75	940347.8125	1623299.625	1443614.5	681181.375	959572.9375
Q07646_peptide1	1016181.313	664541.875	1250947.313	154535.75	1845189.688	2716280.375	1747085.438	147202.4307
Q61545_peptide1	5485637	5648230.5	5822019.5	4041306.25	5889471.5	5081365	4548482	3340660.5
Q8QZS1_peptide1	2659971	2446006.5	1745715.75	1325829.125	2785244.75	2319473	1086423.25	1889211.75
Q8CF60_peptide1	2820338	3631859.75	2281457.5	2326909.25	2852636.094	5034349.875	2723193.875	2228092
Q9D2G2_peptide1	1717747.5	1681956	1347780.625	1910533	2884347.75	3713112.25	2348185.75	2967520.063
Q8CC88_peptide1	5760870	8016768	6858845	3126034.5	8163618.5	6775614	5335389	5201506.5
Q80XI6_peptide1	1793094.25	1885333.875	1906326.875	NA	3115239	3117671.75	2910988.25	NA
Q8BGQ7_peptide1	253399.7813	263563.375	12639.75879	7861.580078	33688.02344	319187.375	85411.46875	NA
Q80U30_peptide1	14379365	6965556	18788546.75	15730982.44	23719201.5	7536444	12510023.13	12529843.75
Q99K85_peptide2	942959.1875	1806656.625	1577620.5	1664457.25	1990879.75	2108356.5	1536783.875	1595749.375
Q9DBC7_peptide1	6074493.25	7021676.25	6680789	4045001.375	5323737.5	7033494.75	4652371.875	3790117.25
P47857_peptide1	9136104	7809788.75	5846450	4945503.125	7006267.5	7104012.75	1375945.875	2874400.25
Q9D1A2_peptide1	904406.4375	1699449.875	904489	1077876.625	818872.125	1100988.375	878505.4375	628188
Q8BJW6_peptide1	24094496.5	32872320.5	35330525	27833893.25	24892580.5	30956957.5	30768303.75	22707567.5
Q8VBW6_peptide1	8515676.5	11795772.5	8682736.5	4504712.563	8441118	9406484.5	5503287.5	6393697.25
Q3UHH1-2_peptide1	704251.625	546096.375	1770221.25	NA	3804475.75	4985567.75	3891075.625	2661409.125
Q8BX10_peptide1	2362133.75	NA	1396436.125	NA	2186915.25	NA	887904.625	NA
Q8R3Q2_peptide1	16426333	15559880	13370245	12261985	42899224	41111012	29809540	25503458
O35344_peptide1	125530568	131030296	92747103	62512504	86668731	122254270	64846893	46466172
Q8BMS1_peptide1	NA	NA	617001.875	362050.375	NA	NA	507347.1875	739598.5
Q9R0L6_peptide3	193085568	117882618.8	76790305.38	32947449.5	146163627.8	112605923.1	37800644.16	21744227.88
Q9R0L6_peptide4	12751408.75	14371875.88	7456169.5	4804132.5	6486303	15117103.25	6329384.938	4833223.5
Q9R0L6_peptide5	19317759	10079215.38	7355962.5	5476603	2739216	6945057	2256790.75	2432180.75
P52293_peptide1	NA	1440343.75	1381872.25	1152022.25	1241079.75	2363731.5	1667437.75	1239762.625
Q9QZR5_peptide1	5997966.375	6475390.875	5166878.5	4223650	4384125.75	4640188	3347759.438	2898528
Q9D6R2_peptide1	2984157.75	2582062.75	2379916.25	1793149.125	3026814.5	2670086.5	2280624.75	2068947.875
P61982_peptide1	23785318	27565072	21590418	17802656	27896772	25060578	16841064	15677207
Q8R3P2_peptide1	1727167.25	2556279.75	1644432.75	1087304.5	1211598.25	1249234.125	1419916.359	914942.3125
P58044_peptide1	1843048	2073702.625	1521783.25	1328249	1712572.25	1713048.375	1284964	865536.8125
Q7TPV4_peptide3	1703301.75	1693531.5	1068345.625	1244096.875	1395134.625	1674763.75	1173973.125	1563607.625
P35951_peptide1	NA	9999952	8567119	6252366.5	4664155	9920047	7026783	6047940.5
O35343_peptide1	18808482.75	19759781.75	12364774.63	9495098.625	11035849.13	16912776.75	8211607.625	6883017.813
Q9R0G7_peptide1	NA	3604797	3356631	2148904.5	1696594.875	3391007.75	2205832.25	2187588.5
Q9CZW5_peptide1	2397466	3127481	2100027	1993495.25	2120132	2872954.5	2010782.5	1651420.625
Q921M4-2_peptide1	8205299.25	5660623.5	3796343.125	4002276.813	4325070.625	5093863.5	3686249.875	2444435.75
P52480_peptide1	3382888.25	3248596.25	2500902.5	NA	2928950.5	2990866.75	2170254.75	NA
Q8BRT1_peptide1	NA	NA	NA	NA	3194857.25	2112717.75	2022274	1530902.5
Q9Z277_peptide1	11700988.5	NA	NA	NA	11621468.91	NA	NA	NA
Q922K7_peptide1	1769714.625	3669259.5	1887961.875	2130069.75	NA	3077724.75	1638596	1693437.5
Q6NXI6_peptide1	2965600.25	5050083	4105910.25	2236908.25	2504552.5	5571865	2767175	3804494.5
Q6NXI6_peptide2	1649665.125	NA	1531197.875	1318896.625	2118583	NA	2407320.75	2334646.25
Q6ZPE2-2_peptide1	5803525	4955994.75	6611102	3730664.438	5313062.313	5379504.813	2515814.5	2090900.375
P50396; Q61598_peptide1	53603816	70323104	59981534	47378046	59223062	68312606	51013186	38943554
Q8K019_peptide1	197658680	71931838.5	204664612.4	187528476	281525886	249456042	66513126.38	188076591.5
Q8K019_peptide2	398371751.4	310189254.4	293525032.8	248147249.7	258155191.4	161301618.4	171612319.7	143871371.1
Q7TN37_peptide1	11143018	9882626	8484534	9143139	10607077	8927719	7111756.5	7733780
Q09XV5_peptide1	7046234	5704614.5	2283130.25	1007418	1299079.5	4495864.5	NA	NA
Q8BZ32_peptide2	825234.375	1286716.5	NA	NA	NA	3959906.5	2999547.25	2492301.25
P47740_peptide1	3981166	4270555	3643094.25	3040345.5	4091652.75	3841409.75	2884994	2627358
Q8BZ32_peptide3	7401639.5	8522226	5444459	3324073.5	5532567	8608651	4131323	3525351.25
P27546_peptide1	37562160	35306632.91	27460839.13	24193136	28968236	27286798	19581705	18150696.13
Q8C0T5_peptide3	3002409.875	864240.625	976424.375	1821302.438	5863892.125	4736323.125	5078348.5	3614008.875
Q8C0T5_peptide4	2514409.5	2227230.75	NA	NA	735303	NA	496303.8125	NA
Q9D2D7_peptide2	2710675.75	2733800.25	1689480.125	1203653	2074791.125	2579502.25	1270236.125	NA
Q7TSI3_peptide1	16069103.5	19459434	10136437.75	6370606.375	16796713	16257513.5	7226525	5921930
Q7TSI3_peptide2	243221638.4	197940707.9	101332082	83978941	163531353.5	162297760	75657825	58301447.5
Q7TSI3_peptide3	172194419.8	85754425.53	34747020.25	43333206.5	42518355.25	78719875.38	63388757.38	32536767.75
Q7TSI3_peptide4	83256305.5	32873431.75	12452738.5	1138430	19741427	51206815.81	6448947.875	4624026.438
Q922D4-3_peptide1	107808683.5	226474583.9	152540904.1	159000760.6	116688944.1	213364601.9	161616941.3	157907234.9
Q922D4-3_peptide2	59047213	38262648.75	18378261.38	3404133.688	38333764.69	34791607.38	11417712	5852909.375
Q922D4-3_peptide3	6623156.5	1863484.25	1479693.125	NA	1019660.125	851202.5	NA	699114.0625
Q8R3Y8_peptide1	112751159.5	96548082.5	77899622.25	62087921.25	93134392.5	78824208	58691964.25	57060640
Q921M4-2_peptide2	26491761.5	29229978.5	24903723.13	19521010.63	22686877.75	23958147.75	20969069.25	15335783.94
Q8C9B9_peptide1	60127139	79526327.5	54598239.5	49193075	44387484.75	61496327.5	41038119	39828857.75
Q9R0G7_peptide2	15296557.88	13309034.75	10364347.75	1838164.5	3243327.469	14107699.63	2746546.25	1509036
Q8C1E7_peptide1	1366665.5	1894933.5	1361465.5	1013976.375	2015771.75	1718274.125	1311004.375	1211930.75
P70255_peptide1	9113433	7845231	4880329	4297305.5	11358527	10568197	7332525	6515694.5
Q8VDD5_peptide2	NA	NA	NA	NA	NA	NA	NA	NA
Q9WTQ5_peptide1	12834432.25	13442879.5	10717133.25	9859746.25	5357196.25	6305060.875	5610079.125	5644922
Q9QY06_peptide1	14391874	21177302	12111491	10291930	29241566	36018500	18916232	17742518
Q8K2F0_peptide1	2631613.5	1900846.625	1885211.875	1457297.875	1672167.5	1648405.625	950620.8125	797008.9375
Q80WC1_peptide1	2997777.75	2250731.25	1429320.625	1253993.75	2084092.625	1389469.5	1189930.625	1163758
Q80WC1_peptide2	2188177.5	753356.9375	NA	NA	578569.0625	535756.125	705521	NA
Q9QWY8_peptide1	2612772.438	8371838.375	2664477.75	1669808.125	5770045.438	6225015.281	2854403.906	2013845.996
Q99PM9_peptide1	6136461.5	3380876	3075969.75	NA	9068811	20396942.5	8115941.813	NA
Q9D684_peptide1	4302076.5	8862763.5	6176357	5901385.75	3855108.75	2800068	2712157.75	4196606.875
P97450_peptide1	3795529.5	8418836.5	3919014.375	4892031.875	NA	4535140.875	3373969.875	2964772.375
A1A5B6_peptide1	17647670.75	14421684.5	13897076.5	11209807.25	12562571	12286741	10349591.81	7764768.5
Q9CPN8_peptide1	504761599.5	283674336.3	280699318.8	181492019.3	336296742	238036303	193759689.8	124730707.8
B2RQC6_peptide1	54209265	52156481	45413508	40763080.13	49277532.75	45066803	45835539.5	37659626.25
Q3U2S4_peptide1	2900158.5	1421674	3314270.5	2435182.5	3018925.5	3235687	1737374.25	2679094.5
Q80U58_peptide1	76995776	57452652	46240312	39621712	57316924	50258440	38486548	33193626
P46938_peptide1	60985934	49415116	43640730	40362544	38275546	38228094	26599061	24277819
P31786_peptide1	10226905	12119596	10092981	7391571	9573032	11768094	7867864	6893766
P31786_peptide2	9194655.5	8930816.25	8919839.75	9494599	8649169.75	8671392.5	7245747.125	6782171.5
P38647_peptide1	4503327.5	3667119	2949522	2413320.25	3850633.5	3903865	3523906	2473457.5
Q8K1H7_peptide1	6090920.5	2690008	3144419.25	2246447.25	3785714	2997285	2189107.5	1778919.5
Q9JJ89_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
O35685_peptide1	3203676.25	NA	NA	NA	2791700	NA	NA	NA
P97429_peptide1	2313130.75	1999404	2142173.25	1598103.875	2761908.75	2188465	1091919	913951.8125
Q69ZC8_peptide1	6027524	7866083.5	7137757	6341437	6596015	4578212	NA	4878701.5
Q9CZH7_peptide1	18711622	24705466	13925048	9965694	12758119	19372898	8347284	7017932
Q9QWY8_peptide2	120198850	67660012	32025345.81	16363566.06	29854291	56538707.88	20529604.25	11421074.38
Q9QWY8_peptide3	7289173	4059086.25	2453216.5	1655372	5125916.5	4102343.75	1381846.875	NA
Q0VBL3_peptide1	NA	741273.875	2106923	2282082.75	NA	NA	2243456.5	1701346.875
P46938_peptide2	279222477.8	252371857.3	200156522	145470166.3	242446738.4	231827136.3	150740011.4	118123018
Q8BP47_peptide1	NA	204285.9023	568637.125	419741.4688	931815.3125	963169.0625	906716.5938	711650.9688
Q8BG30_peptide1	2605169.75	3433595	2091609.375	2014687.75	3045528	3212124	3169866	2115527
